Valle di Susa,"Val Sangone, Coazze, Torino, Piemonte, 10094, Italia",natural,valley,0.30999999999999994,"Per Torino passa la Via Francigena, ramo del Moncenisio. L'itinerario, fra i preferiti nel Medioevo, valicato lo spartiacque Francia/Italia al Colle del Moncenisio, giunge dalla Valle di Susa terra delle grandi abbazie come Novalesa, Sacra di San Michele e Sant'Antonio di Ranverso e passando per Torino lungo il Parco Colletta tende a San Mauro Torinese e poi verso Chivasso e successivamente a Vercelli, dove si congiunge con l'altro ramo della Francigena, quella proveniente dal Colle del Gran San Bernardo. A partire dal secondo dopoguerra, in particolare nel decennio 1951-1961, la popolazione della città conobbe un'improvvisa e repentina espansione (306.000 abitanti in più nel 1961 rispetto al 1951), dovuta alla migrazione interna dal Mezzogiorno, dal Veneto e, seppur in misura minore, dalle vallate e dalle campagne di tutto il Piemonte, da dove la gente si spostava in cerca di lavoro nelle fabbriche cittadine (segnatamente la FIAT)."
Sacra di San Michele,"Chiesa Abbaziale di San Michele, 14, Via Sacra di San Michele, Buonaria, Sant'Ambrogio di Torino, Torino, Piemonte, 10057, Italia",amenity,place_of_worship,0.5101,"Per Torino passa la Via Francigena, ramo del Moncenisio. L'itinerario, fra i preferiti nel Medioevo, valicato lo spartiacque Francia/Italia al Colle del Moncenisio, giunge dalla Valle di Susa terra delle grandi abbazie come Novalesa, Sacra di San Michele e Sant'Antonio di Ranverso e passando per Torino lungo il Parco Colletta tende a San Mauro Torinese e poi verso Chivasso e successivamente a Vercelli, dove si congiunge con l'altro ramo della Francigena, quella proveniente dal Colle del Gran San Bernardo. A partire dal secondo dopoguerra, in particolare nel decennio 1951-1961, la popolazione della città conobbe un'improvvisa e repentina espansione (306.000 abitanti in più nel 1961 rispetto al 1951), dovuta alla migrazione interna dal Mezzogiorno, dal Veneto e, seppur in misura minore, dalle vallate e dalle campagne di tutto il Piemonte, da dove la gente si spostava in cerca di lavoro nelle fabbriche cittadine (segnatamente la FIAT)."
Francigena,"Via Francigena, San Raffaele Cimena, Torino, Piemonte, 10032, Italia",highway,track,0.31,"Per Torino passa la Via Francigena, ramo del Moncenisio. L'itinerario, fra i preferiti nel Medioevo, valicato lo spartiacque Francia/Italia al Colle del Moncenisio, giunge dalla Valle di Susa terra delle grandi abbazie come Novalesa, Sacra di San Michele e Sant'Antonio di Ranverso e passando per Torino lungo il Parco Colletta tende a San Mauro Torinese e poi verso Chivasso e successivamente a Vercelli, dove si congiunge con l'altro ramo della Francigena, quella proveniente dal Colle del Gran San Bernardo. A partire dal secondo dopoguerra, in particolare nel decennio 1951-1961, la popolazione della città conobbe un'improvvisa e repentina espansione (306.000 abitanti in più nel 1961 rispetto al 1951), dovuta alla migrazione interna dal Mezzogiorno, dal Veneto e, seppur in misura minore, dalle vallate e dalle campagne di tutto il Piemonte, da dove la gente si spostava in cerca di lavoro nelle fabbriche cittadine (segnatamente la FIAT)."
Mezzogiorno,"Bric di Mezzogiorno, Massello, Torino, Piemonte, Italia",natural,peak,0.30919352018435586,"L'itinerario, fra i preferiti nel Medioevo, valicato lo spartiacque Francia/Italia al Colle del Moncenisio, giunge dalla Valle di Susa terra delle grandi abbazie come Novalesa, Sacra di San Michele e Sant'Antonio di Ranverso e passando per Torino lungo il Parco Colletta tende a San Mauro Torinese e poi verso Chivasso e successivamente a Vercelli, dove si congiunge con l'altro ramo della Francigena, quella proveniente dal Colle del Gran San Bernardo. A partire dal secondo dopoguerra, in particolare nel decennio 1951-1961, la popolazione della città conobbe un'improvvisa e repentina espansione (306.000 abitanti in più nel 1961 rispetto al 1951), dovuta alla migrazione interna dal Mezzogiorno, dal Veneto e, seppur in misura minore, dalle vallate e dalle campagne di tutto il Piemonte, da dove la gente si spostava in cerca di lavoro nelle fabbriche cittadine (segnatamente la FIAT). Questa improvvisa e smisurata crescita, arrivata peraltro in un momento di precario equilibrio sociale di un Paese appena uscito da un disastroso conflitto, portò naturalmente a notevoli problemi di natura sociale ed urbanistica, che solo durante l'ultimo ventennio hanno iniziato a trovare una seppur lenta e graduale risoluzione."
Mezzogiorno,"Bric di Mezzogiorno, Massello, Torino, Piemonte, Italia",natural,peak,0.30919352018435586,"Da quando la popolazione della città ebbe raggiunto il suo apice, è diminuita secondo una tendenza simile a quella di tutte le principali metropoli italiane. Ciò non è dipeso soltanto dal ritorno di molti immigrati del Mezzogiorno nelle loro regioni di origine, ma dagli spostamenti avvenuti da Torino verso quella che poi divenne l'area metropolitana, determinando così l'espansione dei comuni della seconda (Vinovo, Candiolo, Orbassano, Rivalta di Torino, Rivoli, Alpignano, Pianezza, Druento, Caselle Torinese) e della prima cintura (Moncalieri, Nichelino, Beinasco, Grugliasco, Collegno, Venaria Reale, Borgaro Torinese, Settimo Torinese, San Mauro Torinese). Considerando i dati dell'ultimo rilevamento provvisorio dell'ISTAT (dicembre 2020), la popolazione della città conta poco più di 848.000 abitanti, evidenziando un'ulteriore diminuzione rispetto al censimento del 2001 (865.263)."
UNSSC,"United Nations System Staff College, Passerella Turin Marathon, Fioccardo, Circoscrizione 8, Cavoretto, Torino, Piemonte, 10133, Italia",amenity,college,0.11010000000000002,"il CIF-ILO (Centro Internazionale di Formazione dell'Organizzazione internazionale del lavoro), istituto di perfezionamento per i funzionari dell'agenzia ONU specializzata nella promozione della giustizia sociale e dei diritti del lavoro; lo United Nations System Staff College (UNSSC), la struttura incaricata della formazione dei funzionari delle Nazioni Unite; A Torino hanno inoltre sede la Fondazione europea per la formazione professionale (ETF), una delle agenzie dell'Unione europea, e l'Autorità di regolazione dei trasporti (ART), autorità indipendente italiana."
Autorità,"Autorità di regolazione dei trasporti, Pista di Prova del Lingotto, Nizza Millefonti, Circoscrizione 8, Torino, Piemonte, 10126, Italia",office,government,0.42164487082682944,"lo United Nations System Staff College (UNSSC), la struttura incaricata della formazione dei funzionari delle Nazioni Unite; A Torino hanno inoltre sede la Fondazione europea per la formazione professionale (ETF), una delle agenzie dell'Unione europea, e l'Autorità di regolazione dei trasporti (ART), autorità indipendente italiana. Definita da Le Corbusier come «...la città con la più bella posizione naturale del mondo», celebrata da numerosi personaggi storici, tra cui Friedrich Nietzsche, Mark Twain e Jean-Jacques Rousseau, il quale descrisse il suo panorama dalla collina di Superga come «...il più bello spettacolo che possa colpire l'occhio umano», è una delle più importanti città barocche d'Europa ed è considerata, insieme a Milano e Palermo, la capitale italiana dell' Art Nouveau , di cui sono grande esempio, fra l'altro, i suoi innumerevoli e famosi caffè storici, fioriti soprattutto nel periodo risorgimentale e della Belle Époque ."
Nord Italia,"Bengasi Nord, Via Nizza, Italia '61, Circoscrizione 8, Torino, Piemonte, 10127, Italia",highway,bus_stop,0.32010000000000005,"In totale, le presenze registrate in città durante l'anno solare sono state 4.800.000. Il sito internazionale di viaggi eDreams ha designato Torino come una delle mete turistiche più importanti a livello mondiale per il 2017 e come prima tappa turistica europea, definendola inoltre la capitale culturale del Nord Italia. La città ospita alcune importanti biblioteche:"
Nord Italia,"Bengasi Nord, Via Nizza, Italia '61, Circoscrizione 8, Torino, Piemonte, 10127, Italia",highway,bus_stop,0.32010000000000005,"Nel 2014, dopo la pesante recessione che ha colpito la città, il Pil che dal 2007 al 2013 aveva subito una riduzione del 11,5%, si è stabilizzato alla quota di 36 miliardi, mentre il debito è sceso sotto i 3 miliardi di euro. Torino presenta un tasso di disoccupazione tra i più alti del Nord Italia, attestatosi nel 2014 al 12,9%, con un andamento che a partire dal 2008 ha seguito quello medio nazionale. Il tasso di disoccupazione nel 2019 si attesta all'8,3%."
Biblioteca nazionale di Torino,"Biblioteca Nazionale, Piazza Carlo Alberto, Centro, Circoscrizione 1, Torino, Piemonte, 10123, Italia",tourism,attraction,0.4200999999999999,"La città ospita alcune importanti biblioteche: la Biblioteca nazionale di Torino e la Biblioteca Reale di proprietà dello Stato, la Biblioteca civica centrale e molte collezioni specializzate come la Biblioteca internazionale di cinema e fotografia Mario Gromo, la Biblioteca Nazionale del Club Alpino Italiano, la Biblioteca della Fondazione Luigi Einaudi, le biblioteche d'arte della Galleria civica d'arte moderna e contemporanea e dell'Accademia Albertina. Altre importanti biblioteche antiche sono la Biblioteca dell'Accademia delle Scienze, la Biblioteca della Scuola di Applicazione dell'Esercito (con sede nello juvarriano Palazzo dell'Arsenale), la Biblioteca dell'Archivio di Stato e la Biblioteca Provinciale dei Frati minori cappuccini, situata all'interno del Convento dei Monti Cappuccini."
Biblioteca Reale,"Biblioteca Reale, Piazza Castello, Centro, Circoscrizione 1, Torino, Piemonte, 10123, Italia",amenity,library,0.655950553181826,"La città ospita alcune importanti biblioteche: la Biblioteca nazionale di Torino e la Biblioteca Reale di proprietà dello Stato, la Biblioteca civica centrale e molte collezioni specializzate come la Biblioteca internazionale di cinema e fotografia Mario Gromo, la Biblioteca Nazionale del Club Alpino Italiano, la Biblioteca della Fondazione Luigi Einaudi, le biblioteche d'arte della Galleria civica d'arte moderna e contemporanea e dell'Accademia Albertina. Altre importanti biblioteche antiche sono la Biblioteca dell'Accademia delle Scienze, la Biblioteca della Scuola di Applicazione dell'Esercito (con sede nello juvarriano Palazzo dell'Arsenale), la Biblioteca dell'Archivio di Stato e la Biblioteca Provinciale dei Frati minori cappuccini, situata all'interno del Convento dei Monti Cappuccini."
Biblioteca civica centrale,"Biblioteca civica Centrale, Corso Palestro, Quadrilatero Romano, Circoscrizione 1, Torino, Piemonte, 10140, Italia",amenity,library,0.5577880391065013,"La città ospita alcune importanti biblioteche: la Biblioteca nazionale di Torino e la Biblioteca Reale di proprietà dello Stato, la Biblioteca civica centrale e molte collezioni specializzate come la Biblioteca internazionale di cinema e fotografia Mario Gromo, la Biblioteca Nazionale del Club Alpino Italiano, la Biblioteca della Fondazione Luigi Einaudi, le biblioteche d'arte della Galleria civica d'arte moderna e contemporanea e dell'Accademia Albertina. Altre importanti biblioteche antiche sono la Biblioteca dell'Accademia delle Scienze, la Biblioteca della Scuola di Applicazione dell'Esercito (con sede nello juvarriano Palazzo dell'Arsenale), la Biblioteca dell'Archivio di Stato e la Biblioteca Provinciale dei Frati minori cappuccini, situata all'interno del Convento dei Monti Cappuccini."
Biblioteca Nazionale del Club Alpino Italiano,"Biblioteca Nazionale del Club Alpino Italiano, Piazzale Monte dei Cappuccini, Borgo Po, Circoscrizione 8, Torino, Piemonte, 10124, Italia",amenity,library,0.8091935201843559,"La città ospita alcune importanti biblioteche: la Biblioteca nazionale di Torino e la Biblioteca Reale di proprietà dello Stato, la Biblioteca civica centrale e molte collezioni specializzate come la Biblioteca internazionale di cinema e fotografia Mario Gromo, la Biblioteca Nazionale del Club Alpino Italiano, la Biblioteca della Fondazione Luigi Einaudi, le biblioteche d'arte della Galleria civica d'arte moderna e contemporanea e dell'Accademia Albertina. Altre importanti biblioteche antiche sono la Biblioteca dell'Accademia delle Scienze, la Biblioteca della Scuola di Applicazione dell'Esercito (con sede nello juvarriano Palazzo dell'Arsenale), la Biblioteca dell'Archivio di Stato e la Biblioteca Provinciale dei Frati minori cappuccini, situata all'interno del Convento dei Monti Cappuccini."
Galleria civica d'arte moderna,"Galleria civica d'Arte Moderna e Contemporanea, Corso Galileo Ferraris, San Secondo, Circoscrizione 1, Torino, Piemonte, 10100, Italia",tourism,museum,0.914123468139824,"La città ospita alcune importanti biblioteche: la Biblioteca nazionale di Torino e la Biblioteca Reale di proprietà dello Stato, la Biblioteca civica centrale e molte collezioni specializzate come la Biblioteca internazionale di cinema e fotografia Mario Gromo, la Biblioteca Nazionale del Club Alpino Italiano, la Biblioteca della Fondazione Luigi Einaudi, le biblioteche d'arte della Galleria civica d'arte moderna e contemporanea e dell'Accademia Albertina. Altre importanti biblioteche antiche sono la Biblioteca dell'Accademia delle Scienze, la Biblioteca della Scuola di Applicazione dell'Esercito (con sede nello juvarriano Palazzo dell'Arsenale), la Biblioteca dell'Archivio di Stato e la Biblioteca Provinciale dei Frati minori cappuccini, situata all'interno del Convento dei Monti Cappuccini."
Galleria civica d'arte moderna,"Galleria civica d'Arte Moderna e Contemporanea, Corso Galileo Ferraris, San Secondo, Circoscrizione 1, Torino, Piemonte, 10100, Italia",tourism,museum,0.914123468139824,"Per l'arte figurativa è da citare la Galleria Sabauda, una delle più importanti pinacoteche d'Italia oggi parte dei Musei Reali, che ospita dipinti per il periodo che va dal XII al XVIII secolo. Per l'arte moderna e contemporanea vi sono la Galleria civica d'arte moderna e contemporanea (il secondo museo di arte moderna in Italia, con 5.000 dipinti e 400 sculture), il Museo civico d'arte antica di Palazzo Madama, la Fondazione Sandretto Re Rebaudengo contenente esposizioni degli artisti contemporanei provenienti da tutto il mondo e la Pinacoteca Giovanni e Marella Agnelli e la Fondazione Merz. Considerando che la vicina Rivoli ospita nell'omonimo castello il Museo d'Arte Contemporanea, Torino può essere considerata come il più importante polo museale italiano per l'arte contemporanea."
Biblioteca dell'Accademia delle Scienze,"Biblioteca di Scienze Letterarie e Filologiche, 31, Via Eusebio Bava, Vanchiglia, Circoscrizione 7, Torino, Piemonte, 10124, Italia",amenity,library,0.31010000000000004,"la Biblioteca nazionale di Torino e la Biblioteca Reale di proprietà dello Stato, la Biblioteca civica centrale e molte collezioni specializzate come la Biblioteca internazionale di cinema e fotografia Mario Gromo, la Biblioteca Nazionale del Club Alpino Italiano, la Biblioteca della Fondazione Luigi Einaudi, le biblioteche d'arte della Galleria civica d'arte moderna e contemporanea e dell'Accademia Albertina. Altre importanti biblioteche antiche sono la Biblioteca dell'Accademia delle Scienze, la Biblioteca della Scuola di Applicazione dell'Esercito (con sede nello juvarriano Palazzo dell'Arsenale), la Biblioteca dell'Archivio di Stato e la Biblioteca Provinciale dei Frati minori cappuccini, situata all'interno del Convento dei Monti Cappuccini. La rete delle biblioteche civiche comprende, oltre alla Civica centrale, altre 23 istituzioni analoghe (17 biblioteche civiche diffuse sul territorio, 2 biblioteche situate presso le carceri e 4 punti di lettura), il cui patrimonio complessivo ammonta ad oltre 1.200.000 volumi."
Biblioteca della Scuola,"Biblioteca comunale, Via Giovanni Salato, Busano, Torino, Piemonte, 10083, Italia",amenity,library,0.2101,"la Biblioteca nazionale di Torino e la Biblioteca Reale di proprietà dello Stato, la Biblioteca civica centrale e molte collezioni specializzate come la Biblioteca internazionale di cinema e fotografia Mario Gromo, la Biblioteca Nazionale del Club Alpino Italiano, la Biblioteca della Fondazione Luigi Einaudi, le biblioteche d'arte della Galleria civica d'arte moderna e contemporanea e dell'Accademia Albertina. Altre importanti biblioteche antiche sono la Biblioteca dell'Accademia delle Scienze, la Biblioteca della Scuola di Applicazione dell'Esercito (con sede nello juvarriano Palazzo dell'Arsenale), la Biblioteca dell'Archivio di Stato e la Biblioteca Provinciale dei Frati minori cappuccini, situata all'interno del Convento dei Monti Cappuccini. La rete delle biblioteche civiche comprende, oltre alla Civica centrale, altre 23 istituzioni analoghe (17 biblioteche civiche diffuse sul territorio, 2 biblioteche situate presso le carceri e 4 punti di lettura), il cui patrimonio complessivo ammonta ad oltre 1.200.000 volumi."
Palazzo dell'Arsenale,"Palazzo dell' Arsenale Militare, Via dell'Arsenale, Centro, Circoscrizione 1, Torino, Piemonte, 10121, Italia",historic,building,0.41009999999999996,"la Biblioteca nazionale di Torino e la Biblioteca Reale di proprietà dello Stato, la Biblioteca civica centrale e molte collezioni specializzate come la Biblioteca internazionale di cinema e fotografia Mario Gromo, la Biblioteca Nazionale del Club Alpino Italiano, la Biblioteca della Fondazione Luigi Einaudi, le biblioteche d'arte della Galleria civica d'arte moderna e contemporanea e dell'Accademia Albertina. Altre importanti biblioteche antiche sono la Biblioteca dell'Accademia delle Scienze, la Biblioteca della Scuola di Applicazione dell'Esercito (con sede nello juvarriano Palazzo dell'Arsenale), la Biblioteca dell'Archivio di Stato e la Biblioteca Provinciale dei Frati minori cappuccini, situata all'interno del Convento dei Monti Cappuccini. La rete delle biblioteche civiche comprende, oltre alla Civica centrale, altre 23 istituzioni analoghe (17 biblioteche civiche diffuse sul territorio, 2 biblioteche situate presso le carceri e 4 punti di lettura), il cui patrimonio complessivo ammonta ad oltre 1.200.000 volumi."
Università degli Studi,"Università degli Studi di Torino, Via Guastalla, Vanchiglia, Circoscrizione 1, Torino, Piemonte, 10124, Italia",amenity,university,0.41009999999999996,"A queste si aggiungono le biblioteche centrali e dipartimentali delle università: l'Università degli Studi ne dispone di 50, tra cui spicca la Biblioteca Interdipartimentale di Scienze Religiose Erik Peterson. Il Politecnico dispone di 17 biblioteche."
Università degli Studi,"Università degli Studi di Torino, Via Guastalla, Vanchiglia, Circoscrizione 1, Torino, Piemonte, 10124, Italia",amenity,university,0.41009999999999996,"Torino, secondo un'inchiesta di Skyscanner , fa parte delle dieci città universitarie più amate d'Italia. I principali istituti di studi superiori, oltre all'Università degli Studi e al Politecnico, sono: Accademia Albertina di belle arti Conservatorio Giuseppe Verdi Scuola di applicazione e Istituto di studi militari dell'Esercito Istituto europeo di design Istituto d'arte applicata e design International University College of Turin. A Torino ha inoltre sede uno dei cinque campus europei dell'ESCP Business School."
Archivio di Stato di,"Archivio di Stato di Torino - Sezione Corte, Piazzetta Carlo Mollino, Centro, Circoscrizione 1, Torino, Piemonte, 10123, Italia",building,yes,0.5101,"Inoltre, i comuni di cintura dell'area urbana e metropolitana cittadina possiedono un sistema bibliotecario integrato denominato SBAM (Sistema Bibliotecario Area Metropolitana) composto di 65 biblioteche per un totale di circa 1.700.000 documenti. L'Archivio di Stato di Torino custodisce i documenti della corte e dell'amministrazione sabauda, sin dall'epoca medievale. A Torino hanno sede importanti istituti di ricerca scientifica, tecnologica e cinematografica che sono la testimonianza di una tradizione culturale improntata sulla sperimentazione e sull'innovazione."
Politecnico di Torino,"I3P - Incubatore di Imprese Innovative, 30/A, Corso Castelfidardo, Cit Turin, Circoscrizione 3, Torino, Piemonte, 10129, Italia",office,company,0.32010000000000005,"qui Charles Babbage presentò per la prima volta in una conferenza scientifica il progetto della sua Macchina Analitica su invito dell'astronomo Giovanni Plana: circa un secolo dopo nacque il torinese Pier Giorgio Perotto, ideatore e progettista del primo ""personal computer"", la Programma 101, e fu anche docente del Politecnico di Torino. Nel 2016 Torino si è aggiudicato il secondo posto del prestigioso Premio Capitale Europea dell'Innovazione -"
Politecnico di Torino,"I3P - Incubatore di Imprese Innovative, 30/A, Corso Castelfidardo, Cit Turin, Circoscrizione 3, Torino, Piemonte, 10129, Italia",office,company,0.32010000000000005,"Considerata una delle capitali europee dell'automobile, a Torino e cintura sono presenti alcune delle più importanti aziende del settore: FIAT, Comau, Teksid, Magneti Marelli, Italdesign Giugiaro, Pininfarina, Iveco. Il forte radicamento del settore automobilistico nel territorio è favorito anche da un sistema universitario con percorsi di studio esclusivi a livello nazionale (il Politecnico di Torino è l'unico in Italia ad avere un corso di laurea in Ingegneria dell'autoveicolo) e la presenza di importanti università di design come l'IED e l'IAAD. In territorio torinese ci sono centri direzionali e stabilimenti produttivi di CNH Industrial, operante nel settore dei capital goods e tra i principali leader del settore e di Fiat Chrysler Automobiles dove Torino è diventata nodale per la crescita di Maserati:"
Politecnico di Torino,"I3P - Incubatore di Imprese Innovative, 30/A, Corso Castelfidardo, Cit Turin, Circoscrizione 3, Torino, Piemonte, 10129, Italia",office,company,0.32010000000000005,"Negli anni vi è stato un boom del settore informatico ed elettronico. Alla già preesistente attività di ricerca del Politecnico di Torino, dell'Istituto Mario Boella, dell'Istituto Galileo Ferraris e del Centro Ricerche Fiat, si è affiancata l'attività del distretto informatico Torino Wireless che appartiene alla rete dei distretti italiani riconosciuti dal Ministero dell'Università e della Ricerca. Nato per coordinare tutte le attività di ricerca e di produzione del settore ICT dell'area torinese, attualmente vi sono impegnate circa 6000 imprese."
Politecnico,"Politecnico, Corso Duca degli Abruzzi, Crocetta, Circoscrizione 1, Torino, Piemonte, 10129, Italia",railway,tram_stop,0.22010000000000002,"Nei due più importanti atenei cittadini, l'Università di Torino e il Politecnico, risultavano iscritti nel 2006 quasi 100.000 studenti. Per l'anno 2020/2021 l'Università di Torino contava oltre 81.700 iscritti mentre il Politecnico 33.102, a cui vanno aggiunti gli iscritti ai corsi degli atenei minori. Torino, secondo un'inchiesta di Skyscanner , fa parte delle dieci città universitarie più amate d'Italia."
Politecnico,"Politecnico, Corso Duca degli Abruzzi, Crocetta, Circoscrizione 1, Torino, Piemonte, 10129, Italia",railway,tram_stop,0.22010000000000002,"Torino, secondo un'inchiesta di Skyscanner , fa parte delle dieci città universitarie più amate d'Italia. I principali istituti di studi superiori, oltre all'Università degli Studi e al Politecnico, sono: Accademia Albertina di belle arti Conservatorio Giuseppe Verdi Scuola di applicazione e Istituto di studi militari dell'Esercito Istituto europeo di design Istituto d'arte applicata e design International University College of Turin. A Torino ha inoltre sede uno dei cinque campus europei dell'ESCP Business School."
Politecnico,"Politecnico, Corso Duca degli Abruzzi, Crocetta, Circoscrizione 1, Torino, Piemonte, 10129, Italia",railway,tram_stop,0.22010000000000002,"Nato per coordinare tutte le attività di ricerca e di produzione del settore ICT dell'area torinese, attualmente vi sono impegnate circa 6000 imprese. Un'altra operazione importante è stata la riconversione di una parte della superficie occupata dalla fabbrica di Mirafiori, sostenuta dal progetto Torino Nuova Economia che, anche grazie alla collaborazione con il Politecnico, ospita il Centro del design . L'evento olimpico del 2006 ha contribuito a diminuire il ristagno economico."
Museo del cinema,"Museo Nazionale del Cinema, 20, Via Montebello, Borgo Nuovo, Circoscrizione 1, Torino, Piemonte, 10124, Italia",tourism,museum,0.41009999999999996,"Torino possiede un sistema museale di livello internazionale, forte di oltre 50 musei presenti sul territorio cittadino e metropolitano, i quali hanno raggiunto nel 2017 la cifra complessiva di 5,3 milioni di visitatori. Vi sono quattro musei nazionali (Museo del cinema, Museo dell'automobile, Museo della montagna, Museo del Risorgimento) e numerosi altri musei di rilevanza nazionale ed internazionale come il Museo egizio, l'Armeria Reale, ora ricompresa nei Musei Reali, il Museo d'Arte Orientale, il Museo dell'Astronomia e Planetario, il J-Museum a cui si aggiungeva, fino al 2015, il Museo dello sport. Alcuni musei sono stati ampliati e rinnovati negli ultimi anni (ad esempio il Museo del Cinema, il Museo Egizio e il Museo dell'Automobile) o sono in corso di rinnovamento:"
Museo dell'automobile,"MAUTO Museo Nazionale dell'Automobile, 40, Corso Unità d'Italia, Molinette, Circoscrizione 8, Cavoretto, Torino, Piemonte, 10126, Italia",tourism,museum,0.6777191505560488,"Torino possiede un sistema museale di livello internazionale, forte di oltre 50 musei presenti sul territorio cittadino e metropolitano, i quali hanno raggiunto nel 2017 la cifra complessiva di 5,3 milioni di visitatori. Vi sono quattro musei nazionali (Museo del cinema, Museo dell'automobile, Museo della montagna, Museo del Risorgimento) e numerosi altri musei di rilevanza nazionale ed internazionale come il Museo egizio, l'Armeria Reale, ora ricompresa nei Musei Reali, il Museo d'Arte Orientale, il Museo dell'Astronomia e Planetario, il J-Museum a cui si aggiungeva, fino al 2015, il Museo dello sport. Alcuni musei sono stati ampliati e rinnovati negli ultimi anni (ad esempio il Museo del Cinema, il Museo Egizio e il Museo dell'Automobile) o sono in corso di rinnovamento:"
Museo della montagna,"Museo Nazionale della Montagna Duca degli Abruzzi, 7, Piazzale Monte dei Cappuccini, Borgo Po, Circoscrizione 8, Torino, Piemonte, 10131, Italia",tourism,museum,0.6175345213990273,"Torino possiede un sistema museale di livello internazionale, forte di oltre 50 musei presenti sul territorio cittadino e metropolitano, i quali hanno raggiunto nel 2017 la cifra complessiva di 5,3 milioni di visitatori. Vi sono quattro musei nazionali (Museo del cinema, Museo dell'automobile, Museo della montagna, Museo del Risorgimento) e numerosi altri musei di rilevanza nazionale ed internazionale come il Museo egizio, l'Armeria Reale, ora ricompresa nei Musei Reali, il Museo d'Arte Orientale, il Museo dell'Astronomia e Planetario, il J-Museum a cui si aggiungeva, fino al 2015, il Museo dello sport. Alcuni musei sono stati ampliati e rinnovati negli ultimi anni (ad esempio il Museo del Cinema, il Museo Egizio e il Museo dell'Automobile) o sono in corso di rinnovamento:"
Museo del Risorgimento,"Museo nazionale del Risorgimento italiano, 5, Via Accademia delle Scienze, Centro, Circoscrizione 1, Torino, Piemonte, 10123, Italia",tourism,museum,0.6845321115064418,"Torino possiede un sistema museale di livello internazionale, forte di oltre 50 musei presenti sul territorio cittadino e metropolitano, i quali hanno raggiunto nel 2017 la cifra complessiva di 5,3 milioni di visitatori. Vi sono quattro musei nazionali (Museo del cinema, Museo dell'automobile, Museo della montagna, Museo del Risorgimento) e numerosi altri musei di rilevanza nazionale ed internazionale come il Museo egizio, l'Armeria Reale, ora ricompresa nei Musei Reali, il Museo d'Arte Orientale, il Museo dell'Astronomia e Planetario, il J-Museum a cui si aggiungeva, fino al 2015, il Museo dello sport. Alcuni musei sono stati ampliati e rinnovati negli ultimi anni (ad esempio il Museo del Cinema, il Museo Egizio e il Museo dell'Automobile) o sono in corso di rinnovamento:"
"Museo egizio,","Museo Egizio, 6, Via Accademia delle Scienze, Centro, Circoscrizione 1, Torino, Piemonte, 10123, Italia",tourism,museum,0.6127787078968705,"Torino possiede un sistema museale di livello internazionale, forte di oltre 50 musei presenti sul territorio cittadino e metropolitano, i quali hanno raggiunto nel 2017 la cifra complessiva di 5,3 milioni di visitatori. Vi sono quattro musei nazionali (Museo del cinema, Museo dell'automobile, Museo della montagna, Museo del Risorgimento) e numerosi altri musei di rilevanza nazionale ed internazionale come il Museo egizio, l'Armeria Reale, ora ricompresa nei Musei Reali, il Museo d'Arte Orientale, il Museo dell'Astronomia e Planetario, il J-Museum a cui si aggiungeva, fino al 2015, il Museo dello sport. Alcuni musei sono stati ampliati e rinnovati negli ultimi anni (ad esempio il Museo del Cinema, il Museo Egizio e il Museo dell'Automobile) o sono in corso di rinnovamento:"
Armeria Reale,"Armeria Reale, 191, Piazza Castello, Centro, Circoscrizione 1, Torino, Piemonte, 10122, Italia",tourism,museum,0.6276097256349535,"Torino possiede un sistema museale di livello internazionale, forte di oltre 50 musei presenti sul territorio cittadino e metropolitano, i quali hanno raggiunto nel 2017 la cifra complessiva di 5,3 milioni di visitatori. Vi sono quattro musei nazionali (Museo del cinema, Museo dell'automobile, Museo della montagna, Museo del Risorgimento) e numerosi altri musei di rilevanza nazionale ed internazionale come il Museo egizio, l'Armeria Reale, ora ricompresa nei Musei Reali, il Museo d'Arte Orientale, il Museo dell'Astronomia e Planetario, il J-Museum a cui si aggiungeva, fino al 2015, il Museo dello sport. Alcuni musei sono stati ampliati e rinnovati negli ultimi anni (ad esempio il Museo del Cinema, il Museo Egizio e il Museo dell'Automobile) o sono in corso di rinnovamento:"
Musei Reali,"Uffici Informazioni Musei Reali, Piazzetta Reale, Centro, Circoscrizione 1, Torino, Piemonte, 10123, Italia",tourism,information,0.31010000000000004,"Torino possiede un sistema museale di livello internazionale, forte di oltre 50 musei presenti sul territorio cittadino e metropolitano, i quali hanno raggiunto nel 2017 la cifra complessiva di 5,3 milioni di visitatori. Vi sono quattro musei nazionali (Museo del cinema, Museo dell'automobile, Museo della montagna, Museo del Risorgimento) e numerosi altri musei di rilevanza nazionale ed internazionale come il Museo egizio, l'Armeria Reale, ora ricompresa nei Musei Reali, il Museo d'Arte Orientale, il Museo dell'Astronomia e Planetario, il J-Museum a cui si aggiungeva, fino al 2015, il Museo dello sport. Alcuni musei sono stati ampliati e rinnovati negli ultimi anni (ad esempio il Museo del Cinema, il Museo Egizio e il Museo dell'Automobile) o sono in corso di rinnovamento:"
