Colonne di San Lorenzo,"Colonne di San Lorenzo, Corso di Porta Ticinese, Duomo, Municipio 1, Milano, Lombardia, 20123, Italia",tourism,attraction,0.7088174755556058,"Altri resti romani che si trovano a Milano sono quelli del circo romano di Milano (che ebbe diverse ed importanti funzioni durante l'epoca in cui Mediolanum fu capitale dell'Impero romano d'Occidente), del palazzo imperiale romano di Milano (antica struttura costruita dall'imperatore Massimiano dopo il 291 circa quando Mediolanum divenne capitale imperiale), delle Terme Erculee (erette anch'esse tra la fine del III secolo e l'inizio del IV dall'imperatore Massimiano), dei magazzini annonari romani di Milano (che risalgono all'età flavia e all'epoca tardo imperiale) e del Mausoleo imperiale di San Vittore al Corpo (antica costruzione romana a pianta circolare databile verso la fine del IV secolo che probabilmente accolse le tombe della famiglia dei Valentiniani). Sono giunti sino a noi anche i resti di Porta Ticinese romana (per la precisione, un troncone di una delle due torri che fiancheggiavano la porta), nonché di alcune domus e delle Colonne di San Lorenzo (si tratta di sedici colonne, alte circa 7 metri e mezzo, in marmo, con capitelli corinzi che sostengono la trabeazione che provengono da edifici romani risalenti al II o III secolo, probabilmente un tempio pagano sito nell'area dell'attuale piazza Santa Maria Beltrade, e che vennero trasportate nell'attuale locazione a completare l'erigenda basilica di San Lorenzo), che sono i reperti romani di Milano più conosciuti. Degna di menzione è anche l'architettura paleocristiana di Milano grazie alla presenza della basilica di Sant'Eustorgio (che fu fondata probabilmente nel secolo IV e che conserva reliquie dei Magi), della basilica di Sant'Ambrogio (che rappresenta a oggi non solo un monumento dell'epoca paleocristiana e medioevale, ma anche un punto fondamentale della storia milanese e della Chiesa ambrosiana), della basilica di San Nazaro in Brolo (che è stata fatta edificare da sant'Ambrogio nel IV secolo), della basilica di San Simpliciano (nel cui convento si trova anche il Chiostro grande), della basilica di San Lorenzo (ricostruita e modificata più volte nelle forme esterne conservando quasi completamente la primitiva pianta di epoca tardo-antica) e della cripta di San Giovanni in Conca, ovvero dei resti dell'omonima basilica risalente al V-VI secolo che è stata demolita tra il 1948 e il 1952."
piazza Santa Maria Beltrade,"Piazza Santa Maria Beltrade, Duomo, Municipio 1, Milano, Lombardia, 20123, Italia",highway,residential,0.5,"Altri resti romani che si trovano a Milano sono quelli del circo romano di Milano (che ebbe diverse ed importanti funzioni durante l'epoca in cui Mediolanum fu capitale dell'Impero romano d'Occidente), del palazzo imperiale romano di Milano (antica struttura costruita dall'imperatore Massimiano dopo il 291 circa quando Mediolanum divenne capitale imperiale), delle Terme Erculee (erette anch'esse tra la fine del III secolo e l'inizio del IV dall'imperatore Massimiano), dei magazzini annonari romani di Milano (che risalgono all'età flavia e all'epoca tardo imperiale) e del Mausoleo imperiale di San Vittore al Corpo (antica costruzione romana a pianta circolare databile verso la fine del IV secolo che probabilmente accolse le tombe della famiglia dei Valentiniani). Sono giunti sino a noi anche i resti di Porta Ticinese romana (per la precisione, un troncone di una delle due torri che fiancheggiavano la porta), nonché di alcune domus e delle Colonne di San Lorenzo (si tratta di sedici colonne, alte circa 7 metri e mezzo, in marmo, con capitelli corinzi che sostengono la trabeazione che provengono da edifici romani risalenti al II o III secolo, probabilmente un tempio pagano sito nell'area dell'attuale piazza Santa Maria Beltrade, e che vennero trasportate nell'attuale locazione a completare l'erigenda basilica di San Lorenzo), che sono i reperti romani di Milano più conosciuti. Degna di menzione è anche l'architettura paleocristiana di Milano grazie alla presenza della basilica di Sant'Eustorgio (che fu fondata probabilmente nel secolo IV e che conserva reliquie dei Magi), della basilica di Sant'Ambrogio (che rappresenta a oggi non solo un monumento dell'epoca paleocristiana e medioevale, ma anche un punto fondamentale della storia milanese e della Chiesa ambrosiana), della basilica di San Nazaro in Brolo (che è stata fatta edificare da sant'Ambrogio nel IV secolo), della basilica di San Simpliciano (nel cui convento si trova anche il Chiostro grande), della basilica di San Lorenzo (ricostruita e modificata più volte nelle forme esterne conservando quasi completamente la primitiva pianta di epoca tardo-antica) e della cripta di San Giovanni in Conca, ovvero dei resti dell'omonima basilica risalente al V-VI secolo che è stata demolita tra il 1948 e il 1952."
Chiostro grande,"Chiostro Grande, Padula, Salerno, Campania, Italia",leisure,park,0.35000000000000003,"Sono giunti sino a noi anche i resti di Porta Ticinese romana (per la precisione, un troncone di una delle due torri che fiancheggiavano la porta), nonché di alcune domus e delle Colonne di San Lorenzo (si tratta di sedici colonne, alte circa 7 metri e mezzo, in marmo, con capitelli corinzi che sostengono la trabeazione che provengono da edifici romani risalenti al II o III secolo, probabilmente un tempio pagano sito nell'area dell'attuale piazza Santa Maria Beltrade, e che vennero trasportate nell'attuale locazione a completare l'erigenda basilica di San Lorenzo), che sono i reperti romani di Milano più conosciuti. Degna di menzione è anche l'architettura paleocristiana di Milano grazie alla presenza della basilica di Sant'Eustorgio (che fu fondata probabilmente nel secolo IV e che conserva reliquie dei Magi), della basilica di Sant'Ambrogio (che rappresenta a oggi non solo un monumento dell'epoca paleocristiana e medioevale, ma anche un punto fondamentale della storia milanese e della Chiesa ambrosiana), della basilica di San Nazaro in Brolo (che è stata fatta edificare da sant'Ambrogio nel IV secolo), della basilica di San Simpliciano (nel cui convento si trova anche il Chiostro grande), della basilica di San Lorenzo (ricostruita e modificata più volte nelle forme esterne conservando quasi completamente la primitiva pianta di epoca tardo-antica) e della cripta di San Giovanni in Conca, ovvero dei resti dell'omonima basilica risalente al V-VI secolo che è stata demolita tra il 1948 e il 1952.  Aree naturali  Tre sono i parchi urbani storici della città:"
Parco Ravizza,"Parco di Villa Ravizza, Via Monte Grappa, Arcore, Monza e della Brianza, Lombardia, 20862, Italia",leisure,garden,0.201," Aree naturali  Tre sono i parchi urbani storici della città: i Giardini pubblici (1784) oggi intitolati a Indro Montanelli, il Parco Sempione (1893) e il Parco Ravizza (1902). Altri parchi urbani di medie dimensioni, di realizzazione più recente, sono il Parco delle Basiliche (1934), il Parco Solari (1935) (poi intitolato a Luigi Giussani), il Parco di Largo Marinai d'Italia (1969) (oggi intitolato a Vittorio Formentano) e il Parco Biblioteca degli Alberi (2018)."
Parco delle Basiliche,"Parco delle Basiliche, Duomo, Municipio 1, Milano, Lombardia, Italia",leisure,park,0.6298478578672753,"i Giardini pubblici (1784) oggi intitolati a Indro Montanelli, il Parco Sempione (1893) e il Parco Ravizza (1902). Altri parchi urbani di medie dimensioni, di realizzazione più recente, sono il Parco delle Basiliche (1934), il Parco Solari (1935) (poi intitolato a Luigi Giussani), il Parco di Largo Marinai d'Italia (1969) (oggi intitolato a Vittorio Formentano) e il Parco Biblioteca degli Alberi (2018). Parchi di estensione maggiore si trovano fuori dall'area edificata:"
Parco Solari,"Giardini Don Luigi Giussani, Municipio 6, Milano, Lombardia, Italia",leisure,park,0.2780150946188139,"i Giardini pubblici (1784) oggi intitolati a Indro Montanelli, il Parco Sempione (1893) e il Parco Ravizza (1902). Altri parchi urbani di medie dimensioni, di realizzazione più recente, sono il Parco delle Basiliche (1934), il Parco Solari (1935) (poi intitolato a Luigi Giussani), il Parco di Largo Marinai d'Italia (1969) (oggi intitolato a Vittorio Formentano) e il Parco Biblioteca degli Alberi (2018). Parchi di estensione maggiore si trovano fuori dall'area edificata:"
Parco di Largo Marinai d'Italia,"Parco Vittorio Formentano, Municipio 4, Milano, Lombardia, Italia",leisure,park,0.6900141584877889,"i Giardini pubblici (1784) oggi intitolati a Indro Montanelli, il Parco Sempione (1893) e il Parco Ravizza (1902). Altri parchi urbani di medie dimensioni, di realizzazione più recente, sono il Parco delle Basiliche (1934), il Parco Solari (1935) (poi intitolato a Luigi Giussani), il Parco di Largo Marinai d'Italia (1969) (oggi intitolato a Vittorio Formentano) e il Parco Biblioteca degli Alberi (2018). Parchi di estensione maggiore si trovano fuori dall'area edificata:"
Parco Biblioteca degli Alberi,"Parco Biblioteca degli Alberi, Municipio 9, Milano, Lombardia, Italia",leisure,park,0.55,"i Giardini pubblici (1784) oggi intitolati a Indro Montanelli, il Parco Sempione (1893) e il Parco Ravizza (1902). Altri parchi urbani di medie dimensioni, di realizzazione più recente, sono il Parco delle Basiliche (1934), il Parco Solari (1935) (poi intitolato a Luigi Giussani), il Parco di Largo Marinai d'Italia (1969) (oggi intitolato a Vittorio Formentano) e il Parco Biblioteca degli Alberi (2018). Parchi di estensione maggiore si trovano fuori dall'area edificata:"
Parco Lambro,"Parco Lambro, Municipio 3, Milano, Lombardia, Italia",leisure,park,0.5058720222757678,"Parchi di estensione maggiore si trovano fuori dall'area edificata: il Parco Lambro, il Parco Forlanini, il Parco delle Cave, il Boscoincittà e il Parco di Trenno. Per la sua particolarità, si segnala il ""Monte Stella"", ricavato dalle macerie degli edifici bombardati nella seconda guerra mondiale."
Parco Forlanini,"Parco Forlanini, Municipio 4, Monluè, Milano, Lombardia, Italia",leisure,park,0.48857098170449986,"Parchi di estensione maggiore si trovano fuori dall'area edificata: il Parco Lambro, il Parco Forlanini, il Parco delle Cave, il Boscoincittà e il Parco di Trenno. Per la sua particolarità, si segnala il ""Monte Stella"", ricavato dalle macerie degli edifici bombardati nella seconda guerra mondiale."
Parco di Trenno,"Parco Aldo Aniasi, Municipio 7, Milano, Lombardia, Italia",leisure,park,0.47234374910307114,"Parchi di estensione maggiore si trovano fuori dall'area edificata: il Parco Lambro, il Parco Forlanini, il Parco delle Cave, il Boscoincittà e il Parco di Trenno. Per la sua particolarità, si segnala il ""Monte Stella"", ricavato dalle macerie degli edifici bombardati nella seconda guerra mondiale."
Monte Stella,"Monte Stella, Enna, Sicilia, 94100, Italia",natural,peak,0.5,"il Parco Lambro, il Parco Forlanini, il Parco delle Cave, il Boscoincittà e il Parco di Trenno. Per la sua particolarità, si segnala il ""Monte Stella"", ricavato dalle macerie degli edifici bombardati nella seconda guerra mondiale. Nella zona nord del territorio comunale è posto il Parco Nord, a carattere sovracomunale."
Parco Nord,"Parco Nord, Cascina Mirabello, Prospiano, Gorla Minore, Varese, Lombardia, Italia",leisure,park,0.35000000000000003,"Per la sua particolarità, si segnala il ""Monte Stella"", ricavato dalle macerie degli edifici bombardati nella seconda guerra mondiale. Nella zona nord del territorio comunale è posto il Parco Nord, a carattere sovracomunale. Un'ampia parte del territorio, a est, sud e ovest, è invece compresa nel Parco agricolo Sud Milano, una vasta area a carattere naturalistico e agricolo che circonda la città dai tre lati."
Parco agricolo Sud Milano,"Parco agricolo Sud Milano, Gratosoglio, Municipio 5, Ronchetto delle Rane, Milano, Lombardia, 20080, Italia",leisure,nature_reserve,0.7415759822763769,"Nella zona nord del territorio comunale è posto il Parco Nord, a carattere sovracomunale. Un'ampia parte del territorio, a est, sud e ovest, è invece compresa nel Parco agricolo Sud Milano, una vasta area a carattere naturalistico e agricolo che circonda la città dai tre lati. Resti ben conservati delle mura spagnole sono visibili lungo viale Vittorio Veneto nei pressi di Porta Venezia, dove hanno mantenuto l'aspetto originale, quella di ""passeggiata"" alberata."
Porta Venezia,"Porta Venezia, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",railway,station,0.5307179767809985,"Un'ampia parte del territorio, a est, sud e ovest, è invece compresa nel Parco agricolo Sud Milano, una vasta area a carattere naturalistico e agricolo che circonda la città dai tre lati. Resti ben conservati delle mura spagnole sono visibili lungo viale Vittorio Veneto nei pressi di Porta Venezia, dove hanno mantenuto l'aspetto originale, quella di ""passeggiata"" alberata. A est della città, presso l'Aeroporto di Linate, nel territorio dei comuni di Segrate e Peschiera Borromeo, si trova l'Idroscalo di Milano, un vasto bacino artificiale scavato nel 1928-1930 per l'ammaraggio e il decollo degli idrovolanti, e riconvertito già nel 1934 ad area per gare e attività sportive e uso balneare pubblico."
Aeroporto di Linate,"Aeroporto di Linate (Segrate), Via Forlanini, Novegro, Segrate, Milano, Lombardia, 20054, Italia",highway,bus_stop,0.30100000000000005,"Resti ben conservati delle mura spagnole sono visibili lungo viale Vittorio Veneto nei pressi di Porta Venezia, dove hanno mantenuto l'aspetto originale, quella di ""passeggiata"" alberata. A est della città, presso l'Aeroporto di Linate, nel territorio dei comuni di Segrate e Peschiera Borromeo, si trova l'Idroscalo di Milano, un vasto bacino artificiale scavato nel 1928-1930 per l'ammaraggio e il decollo degli idrovolanti, e riconvertito già nel 1934 ad area per gare e attività sportive e uso balneare pubblico. Molto frequentato nei mesi estivi e dotato di una vasta area verde, l'Idroscalo è spesso definito ""il mare dei milanesi""."
Corpi Santi,"Corpi Santi, Lama dei Peligni, Chieti, Abruzzo, 66015, Italia",place,hamlet,0.45,"La popolazione residente al 31 dicembre 2017 è di 1 380 873 abitanti. La popolazione storica è indicata qui sotto senza considerare il comune dei Corpi Santi, che venne annesso a Milano nel 1873. Degno di nota è il drastico calo degli abitanti a causa della peste del 1630."
Corpi Santi,"Corpi Santi, Lama dei Peligni, Chieti, Abruzzo, 66015, Italia",place,hamlet,0.45,"All'epoca il circondario della città era di 8,32 km².Dal 1560 al 1873 la città coincise con l'area interna alle mura spagnole di Milano. Il comune aveva così una superficie di 9,67 km², mentre con l'annessione del comune dei Corpi Santi nel 1873, Milano aumentò la propria superficie di 66,35 km², raggiungendo così l'estensione di 76,02 km²: con i comuni e relative frazioni annessi tra il 1918 e il 1923 Milano assorbì altri 105,75 km², arrivando così alla superficie attuale di 181,76 km².Ai tempi della dominazione spagnola, sul territorio dell'odierna città di Milano insistevano 48 comunità:"
Popolazione,"Bundesamt für Bevölkerungsschutz BABS, Rodtmattstrasse, Breitfeld, Stadtteil V, Bern, Verwaltungskreis Bern-Mittelland, Verwaltungsregion Bern-Mittelland, Bern/Berne, 3014, Schweiz/Suisse/Svizzera/Svizra",office,government,0.47228524596617155,Degno di nota è il drastico calo degli abitanti a causa della peste del 1630. Popolazione storica (migliaia) Abitanti censiti (migliaia) Suddivisioni amministrative  La città è suddivisa in nove municipi. Non esiste una suddivisione ufficiale in quartieri.
Stazione Centrale,"Hlavní nádraží, Wilsonova, Nové Město, Hlavní město Praha, Praha, 116 47, Česko",railway,station,0.3327017194975908,"Centro storico Municipio 2: Stazione Centrale, Gorla, Turro, Precotto, Greco, Crescenzago, Nolo Municipio 3: Città Studi, Lambrate, Venezia Municipio 4:"
Turro,"Turro, Vaabina — Turumõisa — Säre, Vaabina, Vaabina küla, Antsla, Antsla vald, Võru maakond, 66519, Eesti",building,yes,0.11100000000000002,"Centro storico Municipio 2: Stazione Centrale, Gorla, Turro, Precotto, Greco, Crescenzago, Nolo Municipio 3: Città Studi, Lambrate, Venezia Municipio 4:"
Greco,"Greco, Villa Paula Albarracín de Sarmiento, Chimbas, San Juan, J5411, Argentina",highway,residential,0.21,"Centro storico Municipio 2: Stazione Centrale, Gorla, Turro, Precotto, Greco, Crescenzago, Nolo Municipio 3: Città Studi, Lambrate, Venezia Municipio 4:"
Nolo Municipio,"Ma-nolo, Av. 107, La Viña, Prebo, Parroquia Urbana San José, Municipio Valencia, Carabobo, 2001, Venezuela",amenity,fast_food,0.201,"Centro storico Municipio 2: Stazione Centrale, Gorla, Turro, Precotto, Greco, Crescenzago, Nolo Municipio 3: Città Studi, Lambrate, Venezia Municipio 4:"
Città Studi,"Città Studi, Strada Cumiè, Cascina Oremo, Barazzetto, Biella, Piemonte, 13897, Italia",amenity,university,0.201,"Stazione Centrale, Gorla, Turro, Precotto, Greco, Crescenzago, Nolo Municipio 3: Città Studi, Lambrate, Venezia Municipio 4: Vittoria, Forlanini Municipio 5: Vigentino, Chiaravalle, Gratosoglio Municipio 6: Barona, Lorenteggio Municipio 7:"
Venezia Municipio,"Venezia, Plottier, Municipio de Plottier, Departamento Confluencia, Neuquén, Argentina",place,suburb,0.48500000000000004,"Stazione Centrale, Gorla, Turro, Precotto, Greco, Crescenzago, Nolo Municipio 3: Città Studi, Lambrate, Venezia Municipio 4: Vittoria, Forlanini Municipio 5: Vigentino, Chiaravalle, Gratosoglio Municipio 6: Barona, Lorenteggio Municipio 7:"
Barona,"Barona, San Diego County, California, United States",place,hamlet,0.36,"Città Studi, Lambrate, Venezia Municipio 4: Vittoria, Forlanini Municipio 5: Vigentino, Chiaravalle, Gratosoglio Municipio 6: Barona, Lorenteggio Municipio 7: Baggio, De Angeli, San Siro Municipio 8: Fiera, Gallaratese, Certosa, Quarto Oggiaro Municipio 9: Stazione Garibaldi, NiguardaLa città era un tempo suddivisa in venti zone che avevano ciascuna un'estensione inferiore rispetto a quella dei moderni municipi e che sono state ridotte a nove nel 1999."
Barona,"Barona, San Diego County, California, United States",place,hamlet,0.36,"Tra queste citiamo: la Cascina Campi a Trenno, la Cascina Paradiso a Muggiano (cavalli e foraggio), la cascina Gaggioli in via Selvanesco, il Mulino della Pace Barona, la cascina Battivacco alla Barona (riso), la cascina Basmetto alla Barona (riso), la cascina Campazzo (latte) e la cascina Nosedo (latte e derivati). Sempre a sud della Barona, sono presenti le secentesche cascine San Marco e San Marchetto."
Barona,"Barona, San Diego County, California, United States",place,hamlet,0.36,"la Cascina Campi a Trenno, la Cascina Paradiso a Muggiano (cavalli e foraggio), la cascina Gaggioli in via Selvanesco, il Mulino della Pace Barona, la cascina Battivacco alla Barona (riso), la cascina Basmetto alla Barona (riso), la cascina Campazzo (latte) e la cascina Nosedo (latte e derivati). Sempre a sud della Barona, sono presenti le secentesche cascine San Marco e San Marchetto.  Economia  Durante la sua storia, Milano ha spesso anticipato le linee di tendenza dell'economia della penisola:"
Lorenteggio Municipio,"Lorenteggio, Municipio 6, Milano, Lombardia, 20152, Italia",place,quarter,0.46,"Città Studi, Lambrate, Venezia Municipio 4: Vittoria, Forlanini Municipio 5: Vigentino, Chiaravalle, Gratosoglio Municipio 6: Barona, Lorenteggio Municipio 7: Baggio, De Angeli, San Siro Municipio 8: Fiera, Gallaratese, Certosa, Quarto Oggiaro Municipio 9: Stazione Garibaldi, NiguardaLa città era un tempo suddivisa in venti zone che avevano ciascuna un'estensione inferiore rispetto a quella dei moderni municipi e che sono state ridotte a nove nel 1999."
Gallaratese,"Quartiere Gallaratese, Municipio 8, Milano, Lombardia, 20151, Italia",place,suburb,0.44389213702574515,"Vittoria, Forlanini Municipio 5: Vigentino, Chiaravalle, Gratosoglio Municipio 6: Barona, Lorenteggio Municipio 7: Baggio, De Angeli, San Siro Municipio 8: Fiera, Gallaratese, Certosa, Quarto Oggiaro Municipio 9: Stazione Garibaldi, NiguardaLa città era un tempo suddivisa in venti zone che avevano ciascuna un'estensione inferiore rispetto a quella dei moderni municipi e che sono state ridotte a nove nel 1999. Nel 2016 queste zone sono state soppiantate dai municipi sul modello del comune di Roma."
Quarto Oggiaro Municipio 9,"Milano Nord Quarto Oggiaro, Via Carlo Amoretti, Bovisasca, Municipio 9, Milano, Lombardia, 20157, Italia",railway,station,0.6955760782130027,"Vittoria, Forlanini Municipio 5: Vigentino, Chiaravalle, Gratosoglio Municipio 6: Barona, Lorenteggio Municipio 7: Baggio, De Angeli, San Siro Municipio 8: Fiera, Gallaratese, Certosa, Quarto Oggiaro Municipio 9: Stazione Garibaldi, NiguardaLa città era un tempo suddivisa in venti zone che avevano ciascuna un'estensione inferiore rispetto a quella dei moderni municipi e che sono state ridotte a nove nel 1999. Nel 2016 queste zone sono state soppiantate dai municipi sul modello del comune di Roma."
Stazione Garibaldi,"Stazione di Novara, Piazza Giuseppe Garibaldi, San Rocco, Novara, Piemonte, 28100, Italia",building,train_station,0.5882193556092346,"Vittoria, Forlanini Municipio 5: Vigentino, Chiaravalle, Gratosoglio Municipio 6: Barona, Lorenteggio Municipio 7: Baggio, De Angeli, San Siro Municipio 8: Fiera, Gallaratese, Certosa, Quarto Oggiaro Municipio 9: Stazione Garibaldi, NiguardaLa città era un tempo suddivisa in venti zone che avevano ciascuna un'estensione inferiore rispetto a quella dei moderni municipi e che sono state ridotte a nove nel 1999. Nel 2016 queste zone sono state soppiantate dai municipi sul modello del comune di Roma."
Nuclei,"Nuclei, Nabigla Po Home Owners Association, Nabigla, Sikatuna Village 2, 5th District, Quezon City, Eastern Manila District, Metro Manila, 274, Pilipinas / Philippines",highway,residential,0.21,"Nel 2016 queste zone sono state soppiantate dai municipi sul modello del comune di Roma. Inoltre, a fini statistici, la città è divisa in 88 Nuclei d'identità locale.  Etnie e minoranze straniere Secondo i dati ISTAT, al 31 dicembre 2020 la popolazione straniera residente a Milano era di 276 776 persone, pari al 20,1% della popolazione."
provincia di Milano,"Aeroporto di Milano-Malpensa, Downhill 1, Casorate Sempione, Varese, Lombardia, 21011, Italia",aeroway,aerodrome,0.6999575900788305,"Le nazionalità maggiormente rappresentate in base alla loro percentuale sul totale della popolazione residente sono: Nei dati ufficiali non sono considerati gli stranieri irregolari, che secondo il XV rapporto sull'immigrazione straniera nella provincia di Milano nel 2013 sarebbero 23 700.A Milano si sta affacciando il fenomeno dei quartieri ad alto indice straniero, in particolare relativo alla comunità cinese, insediata da decenni nell'area fra via Canonica (a ridosso dei Bastioni di Porta Volta) e via Paolo Sarpi, interna a corso Sempione, colloquialmente nota come Chinatown di Milano. Oltre a Chinatown, a Milano esistono altri quattro quartieri etnici, sebbene non ufficialmente riconosciuti:"
provincia di Milano,"Aeroporto di Milano-Malpensa, Downhill 1, Casorate Sempione, Varese, Lombardia, 21011, Italia",aeroway,aerodrome,0.6999575900788305,"nacquero 41 comuni poi definiti ""censuari"", sottoposti a uniforme normativa fiscale e con una legislazione scritta che ne stabilì univocamente i poteri. Nel 1841 l'imperatore Ferdinando d'Asburgo, valutando insoddisfacente il gettito erariale di alcuni piccoli comuni della provincia di Milano del Regno Lombardo-Veneto, li accorpò a più ampie località vicine, scendendo così a trentadue comuni. Con l'Unità d'Italia venne emanata la legge Lanza, finalizzata a un'ulteriore razionalizzazione del territorio delegata al governo:"
Bastioni di Porta Volta,"Bastioni di Porta Volta, Porta Tenaglia, Municipio 1, Milano, Lombardia, 20154, Italia",highway,secondary,0.5,"Le nazionalità maggiormente rappresentate in base alla loro percentuale sul totale della popolazione residente sono: Nei dati ufficiali non sono considerati gli stranieri irregolari, che secondo il XV rapporto sull'immigrazione straniera nella provincia di Milano nel 2013 sarebbero 23 700.A Milano si sta affacciando il fenomeno dei quartieri ad alto indice straniero, in particolare relativo alla comunità cinese, insediata da decenni nell'area fra via Canonica (a ridosso dei Bastioni di Porta Volta) e via Paolo Sarpi, interna a corso Sempione, colloquialmente nota come Chinatown di Milano. Oltre a Chinatown, a Milano esistono altri quattro quartieri etnici, sebbene non ufficialmente riconosciuti:"
Chinatown,"Chinatown, Los Angeles, Los Angeles County, California, 90012, United States",place,suburb,0.5446761203690129,"Nei dati ufficiali non sono considerati gli stranieri irregolari, che secondo il XV rapporto sull'immigrazione straniera nella provincia di Milano nel 2013 sarebbero 23 700.A Milano si sta affacciando il fenomeno dei quartieri ad alto indice straniero, in particolare relativo alla comunità cinese, insediata da decenni nell'area fra via Canonica (a ridosso dei Bastioni di Porta Volta) e via Paolo Sarpi, interna a corso Sempione, colloquialmente nota come Chinatown di Milano. Oltre a Chinatown, a Milano esistono altri quattro quartieri etnici, sebbene non ufficialmente riconosciuti:   Piccola Bangladesh, area ad alta concentrazione di bengalesi:"
Piccola Bangladesh,"la Piccola, Molinetto, Parma, Emilia-Romagna, 43124, Italia",place,isolated_dwelling,0.29999999999999993,"Oltre a Chinatown, a Milano esistono altri quattro quartieri etnici, sebbene non ufficialmente riconosciuti:   Piccola Bangladesh, area ad alta concentrazione di bengalesi: tra le vie Gaffurio, Benedetto Marcello, Vitruvio e Settembrini, e con il vertice in piazza Caiazzo Nuova Kasbah, area fortemente abitata da cittadini stranieri, ma senza un'etnia prevalente:"
Tunisia,"Tunisia, Eastern 7 Village, Parañaque, Southern Manila District, Metro Manila, 1711, Pilipinas / Philippines",highway,residential,0.21,"tra le vie Gaffurio, Benedetto Marcello, Vitruvio e Settembrini, e con il vertice in piazza Caiazzo Nuova Kasbah, area fortemente abitata da cittadini stranieri, ma senza un'etnia prevalente: tra piazzale Loreto e il comune di Sesto San Giovanni Asmarina, area a predominanza eritrea: tra viale Tunisia, piazza della Repubblica, viale Vittorio Veneto e corso Buenos Aires Quartiere Arabo: nell'area di san Siro, dove la popolazione di origine araba ha ormai superato quella italiana. Lingue e dialetti  Nella città metropolitana di Milano è relativamente diffusa la lingua lombarda nella sua variante dialettale milanese, che si estende fino alla parte settentrionale della provincia di Pavia."
piazza della Repubblica,"Misraħ ir-Repubblika, Valletta, Xlokk, Malta",highway,pedestrian,0.33325697009425337,"tra le vie Gaffurio, Benedetto Marcello, Vitruvio e Settembrini, e con il vertice in piazza Caiazzo Nuova Kasbah, area fortemente abitata da cittadini stranieri, ma senza un'etnia prevalente: tra piazzale Loreto e il comune di Sesto San Giovanni Asmarina, area a predominanza eritrea: tra viale Tunisia, piazza della Repubblica, viale Vittorio Veneto e corso Buenos Aires Quartiere Arabo: nell'area di san Siro, dove la popolazione di origine araba ha ormai superato quella italiana. Lingue e dialetti  Nella città metropolitana di Milano è relativamente diffusa la lingua lombarda nella sua variante dialettale milanese, che si estende fino alla parte settentrionale della provincia di Pavia."
Buenos Aires Quartiere,"Buenos Aires, Via Po, Salario, Roma, Roma Capitale, Lazio, 00198, Italia",highway,bus_stop,0.201,"tra le vie Gaffurio, Benedetto Marcello, Vitruvio e Settembrini, e con il vertice in piazza Caiazzo Nuova Kasbah, area fortemente abitata da cittadini stranieri, ma senza un'etnia prevalente: tra piazzale Loreto e il comune di Sesto San Giovanni Asmarina, area a predominanza eritrea: tra viale Tunisia, piazza della Repubblica, viale Vittorio Veneto e corso Buenos Aires Quartiere Arabo: nell'area di san Siro, dove la popolazione di origine araba ha ormai superato quella italiana. Lingue e dialetti  Nella città metropolitana di Milano è relativamente diffusa la lingua lombarda nella sua variante dialettale milanese, che si estende fino alla parte settentrionale della provincia di Pavia."
san Siro,"SAN SIRO, Sint-Michiels, Brugge, West-Vlaanderen, Vlaanderen, 8200, België / Belgique / Belgien",landuse,construction,0.39999999999999997,"tra le vie Gaffurio, Benedetto Marcello, Vitruvio e Settembrini, e con il vertice in piazza Caiazzo Nuova Kasbah, area fortemente abitata da cittadini stranieri, ma senza un'etnia prevalente: tra piazzale Loreto e il comune di Sesto San Giovanni Asmarina, area a predominanza eritrea: tra viale Tunisia, piazza della Repubblica, viale Vittorio Veneto e corso Buenos Aires Quartiere Arabo: nell'area di san Siro, dove la popolazione di origine araba ha ormai superato quella italiana. Lingue e dialetti  Nella città metropolitana di Milano è relativamente diffusa la lingua lombarda nella sua variante dialettale milanese, che si estende fino alla parte settentrionale della provincia di Pavia."
Meneghino,"Il Meneghino, 123, Cours Victor Hugo, Triangle d'Or, Bordeaux Centre, Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33000, France",amenity,restaurant,0.101,"Lingue e dialetti  Nella città metropolitana di Milano è relativamente diffusa la lingua lombarda nella sua variante dialettale milanese, che si estende fino alla parte settentrionale della provincia di Pavia. Il milanese, detto anche Meneghino dall'omonima maschera della città di Milano, è comunemente considerato la varietà più importante della lingua lombarda per tradizione e letteratura, con le prime attestazioni storiche che risalgono al XIII secolo per mano di scrittori come Pietro da Barsegapè e Bonvesin de la Riva. Nel corso dei secoli il milanese seppe inoltre imporsi tra la popolazione anche come lingua di cultura;"
