Cassero di Porta Saragozza,"Il Cassero, Mura di Porta Lame, Marconi, Saragozza-Porto, Bologna, Emilia-Romagna, 40122, Italia",building,yes,0.511,"Il primo movimento gay, il ""Circolo di cultura omosessuale 28 giugno"", si è attivato in città già nel 1978 e nel 1982 ottenne spazi aggregativi dal Comune. L'Arcigay, la più grande associazione nazionale per la tutela dei diritti LGBT in Italia, si è costituita a Bologna nel 1985 con sede presso il Cassero di Porta Saragozza. Ha sede in città anche il MIT - Movimento Identità Trans, una onlus fondata nel 1982, di cui è stata presidente fino alla sua scomparsa Marcella Di Folco, prima associazione di questo tipo in Italia."
Mediterraneo,"Mediterraneo, 32a, Via Giuseppe Petroni, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",amenity,fast_food,0.22100000000000003,"Nel 2008 lo Zecchino d'Oro dell'Antoniano di Bologna è diventato ""Patrimonio UNESCO per una cultura di pace"", prima trasmissione televisiva al mondo a ricevere un riconoscimento di questo tipo. Nel 1988 a Bologna si è tenuta la Biennale dei giovani artisti dell'Europa e del Mediterraneo, considerata la più importante vetrina mediterranea della creatività giovanile. Molte istituzioni culturali e universitarie hanno sede alla Manifattura delle Arti, un'area recuperata negli spazi dell'ex Manifattura Tabacchi e dell'ex macello."
Mediterraneo,"Mediterraneo, 32a, Via Giuseppe Petroni, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",amenity,fast_food,0.22100000000000003,vi parteciparono filosofi italiani e provenienti da ogni parte del mondo. Nel 1988 si tenne la Biennale dei giovani artisti dell'Europa e del Mediterraneo.  Festival musicali Alma Jazz Festival (si svolge in autunno):
Manifattura Tabacchi,"Manifattura Tabacchi, Via della Manifattura, Casaralta, Navile, Dozza, Bologna, Emilia-Romagna, 40128, Italia",amenity,parking,0.31100000000000005,"Nel 1988 a Bologna si è tenuta la Biennale dei giovani artisti dell'Europa e del Mediterraneo, considerata la più importante vetrina mediterranea della creatività giovanile. Molte istituzioni culturali e universitarie hanno sede alla Manifattura delle Arti, un'area recuperata negli spazi dell'ex Manifattura Tabacchi e dell'ex macello.  Istruzione Università L'Università di Bologna è considerata la più antica università del mondo occidentale."
Collegio di Spagna,"Collegio Di Spagna, Malpighi, Saragozza-Porto, Bologna, Emilia-Romagna, 40123, Italia",highway,platform,0.51,"Sono poi presenti altre sedi di università straniere o programmi di studi, come ad esempio l'Alliance Française, il Bologna Consortial Studies Program (BCSP) dell'Indiana University, la Brown University, l'Eastern College Consortium (E.C.CO.) del Vassar College, l'Istituto di Cultura Germanica e la University of California. Il più longevo esempio di istituzione accademica straniera è il Collegio di Spagna, il più antico collegio al mondo aperto a studenti stranieri, erede del fenomeno delle nationes nella tradizione dell'Università medievale, ed è anche l'unico, di tale tipo, sopravvissuto nell'Europa continentale (altri esempi hanno resistito solo nel Regno Unito).Il capoluogo emiliano ospita anche alcune università private riconosciute, come la Libera Università delle Arti (L.UN.A.) o l'Università Primo Levi.  Accademie Nel Cinque-Seicento Bologna fu sede di numerose accademie, come quella letteraria degli Oziosi, quella artistica degli Incamminati fondata dai Carracci nel 1582, e quella musicale dei Floridi."
Accademia di Belle Arti di Bologna,"Accademia di Belle Arti, Via delle Belle Arti, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",amenity,university,0.721," Accademie Nel Cinque-Seicento Bologna fu sede di numerose accademie, come quella letteraria degli Oziosi, quella artistica degli Incamminati fondata dai Carracci nel 1582, e quella musicale dei Floridi. L'Accademia di Belle Arti di Bologna affonda le sue radici nell'Accademia Clementina fondata nel 1710. Importanti maestri hanno insegnato presso la scuola bolognese, fra i quali:"
Conservatorio,"Conservatorio, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",highway,platform,0.32,"Ospita ogni anno circa millecinquecento studenti. Il Conservatorio Giovanni Battista Martini di Bologna è uno dei più antichi conservatori statali italiani. La fondazione del conservatorio (Liceo musicale di Bologna, che raccolse l'eredità dell'Accademia Filarmonica di Bologna) risale al 1804 ed è considerata la prima scuola musicale pubblica in Italia."
Conservatorio,"Conservatorio, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",highway,platform,0.32," Musica Nel 2006 Bologna ha ottenuto il riconoscimento UNESCO di ""città creativa per la musica"".  Musica classica A Bologna sono presenti il Museo Internazionale e Biblioteca della Musica, il Conservatorio Giovanni Battista Martini, l'Accademia Filarmonica di Bologna e il Teatro Comunale di Bologna, sede dell'autorevole Orchestra della Fondazione Teatro Comunale di Bologna, attiva dal dopoguerra. Dal 1905 è attiva la casa musicale Bongiovanni, una delle più importanti nel campo dell'editoria e della discografia di musica classica."
Istituto di Bologna,"ISTAT Ufficio Regionale Emilia Romagna, 9, Via Luigi Carlo Farini, Galvani, Santo Stefano, Bologna, Emilia-Romagna, 40124, Italia",office,research,0.9233236828671947,"Fra i suoi studenti di rilievo, si annovera Gioachino Rossini. L'Accademia delle scienze dell'Istituto di Bologna è stata fondata nel 1714. L'istituzione continuava la precedente ""Accademia degli inquieti"" che era stata fondata intorno al 1690 da Eustachio Manfredi."
Biblioteca Comunale dell'Archiginnasio,"Biblioteca Comunale dell'Archiginnasio, 1, Piazza Galvani, Galvani, Santo Stefano, Bologna, Emilia-Romagna, 40124, Italia",amenity,library,0.7535246308816305,"Biblioteche A Bologna si trovano più di cento biblioteche, fra cui 4 comunali, 11 di quartiere e più di 70 universitarie, dislocate in diverse zone della città. Fra le più note e frequentate vi sono la Biblioteca Comunale dell'Archiginnasio (ex sede dell'Università) e la Biblioteca Sala Borsa (inaugurata nel 2001). La più fornita, con oltre 1 300 000 volumi, è la Biblioteca universitaria di Bologna."
Biblioteca universitaria di Bologna,"Biblioteca Universitaria, 33, Via Zamboni, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",amenity,library,0.6253717591619115,"Fra le più note e frequentate vi sono la Biblioteca Comunale dell'Archiginnasio (ex sede dell'Università) e la Biblioteca Sala Borsa (inaugurata nel 2001). La più fornita, con oltre 1 300 000 volumi, è la Biblioteca universitaria di Bologna. Di notevole interesse, e di capitale importanza in ambito nazionale ed europeo, è anche la Cineteca di Bologna, istituzione comunale dedicata al cinema e alla filmografia."
Cineteca di Bologna,"Cineteca di Bologna, Via Riva di Reno, Marconi, Saragozza-Porto, Bologna, Emilia-Romagna, 40122, Italia",amenity,cinema,0.7705019363834118,"La più fornita, con oltre 1 300 000 volumi, è la Biblioteca universitaria di Bologna. Di notevole interesse, e di capitale importanza in ambito nazionale ed europeo, è anche la Cineteca di Bologna, istituzione comunale dedicata al cinema e alla filmografia. Vi sono inoltre diverse biblioteche tematiche come quella sulla storia del Novecento dell'Istituto storico Parri Emilia-Romagna, quella dell'Istituto Gramsci, la Biblioteca Italiana delle Donne, la biblioteca del Museo internazionale della musica, la biblioteca emeroteca del MAMbo e numerose altre."
Museo internazionale della musica,"Museo internazionale e biblioteca della musica, 34, Strada Maggiore, Galvani, Santo Stefano, Bologna, Emilia-Romagna, 40125, Italia",tourism,museum,0.7602548452552094,"Di notevole interesse, e di capitale importanza in ambito nazionale ed europeo, è anche la Cineteca di Bologna, istituzione comunale dedicata al cinema e alla filmografia. Vi sono inoltre diverse biblioteche tematiche come quella sulla storia del Novecento dell'Istituto storico Parri Emilia-Romagna, quella dell'Istituto Gramsci, la Biblioteca Italiana delle Donne, la biblioteca del Museo internazionale della musica, la biblioteca emeroteca del MAMbo e numerose altre. Nel luglio 2020 Bologna ha ottenuto il riconoscimento di ""Città che legge"" 2020-2021."
Città,"Bologna, Emilia-Romagna, Italia",boundary,administrative,0.7905771109268431,"Vi sono inoltre diverse biblioteche tematiche come quella sulla storia del Novecento dell'Istituto storico Parri Emilia-Romagna, quella dell'Istituto Gramsci, la Biblioteca Italiana delle Donne, la biblioteca del Museo internazionale della musica, la biblioteca emeroteca del MAMbo e numerose altre. Nel luglio 2020 Bologna ha ottenuto il riconoscimento di ""Città che legge"" 2020-2021. Musei Bologna possiede oltre quaranta musei nei quali, accanto alle collezioni permanenti, sono organizzate mostre temporanee."
Città,"Bologna, Emilia-Romagna, Italia",boundary,administrative,0.7905771109268431,"Abbonda anche l'uso di latticini, quali il burro, il formaggio molle e il Parmigiano Reggiano. Le numerose ricette di origine bolognese, diffuse in tutto il mondo come eccellenze della cucina italiana, e la proliferazione in città di attività commerciali legate al cibo, hanno spesso condotto la stampa italiana e straniera ad attribuire a Bologna l'appellativo di Città del cibo (City of food).Fra i prodotti tipici della cucina bolognese troviamo:  Sui colli bolognesi vi sono numerose aziende vinicole che producono varie tipologie di vino tipiche, fra cui il Pignoletto DOCG."
Città,"Bologna, Emilia-Romagna, Italia",boundary,administrative,0.7905771109268431,"Festa Internazionale della Storia, si svolge nella terza settimana di ottobre, con eventi da settembre a dicembre Falò del vecchione, tradizionale celebrazione del Capodanno consistente nel rogo di un grande fantoccio rappresentante l'anno vecchio. Partecipazione all'Expo 2010 di Shanghai La città di Bologna, insieme ad altre 45 città del mondo, ha partecipato, previa selezione e invito, all'Esposizione Universale di Shanghai 2010 intitolata Better city, better life (Città migliore, Vita migliore), tenutasi dal 1º maggio al 31 ottobre 2010 nella metropoli cinese. La giuria internazionale dell'Expo ha inserito la città felsinea nell'area Liveable city (Città vivibile), giudicandola esempio di eccellenza nelle categorie:"
Città,"Bologna, Emilia-Romagna, Italia",boundary,administrative,0.7905771109268431,"Partecipazione all'Expo 2010 di Shanghai La città di Bologna, insieme ad altre 45 città del mondo, ha partecipato, previa selezione e invito, all'Esposizione Universale di Shanghai 2010 intitolata Better city, better life (Città migliore, Vita migliore), tenutasi dal 1º maggio al 31 ottobre 2010 nella metropoli cinese. La giuria internazionale dell'Expo ha inserito la città felsinea nell'area Liveable city (Città vivibile), giudicandola esempio di eccellenza nelle categorie: Cultura e creatività;"
Pinacoteca Nazionale di Bologna,"Pinacoteca nazionale di Bologna, 56, Via delle Belle Arti, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",tourism,museum,0.5877101113307118,"Musei Bologna possiede oltre quaranta musei nei quali, accanto alle collezioni permanenti, sono organizzate mostre temporanee. La Pinacoteca Nazionale di Bologna, nata nel 1802 in seno all'Accademia di Belle Arti, è un museo statale dotato di autonomia gestionale. I musei civici sono gestiti dall'Istituzione Bologna Musei, i più importanti dei quali sono: le Collezioni comunali d'arte, il Museo civico archeologico, il Museo civico medievale, il Museo Morandi, il Museo civico d'arte industriale Davia Bargellini, il Museo del patrimonio industriale di Bologna, il MAMbo (Museo d'arte moderna di Bologna) e il Museo internazionale e biblioteca della musica."
Pinacoteca Nazionale di Bologna,"Pinacoteca nazionale di Bologna, 56, Via delle Belle Arti, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",tourism,museum,0.5877101113307118,"Ma è fra la seconda metà del Cinquecento e l'inizio del Settecento (ovvero dal Manierismo al Barocco) che la scuola bolognese di pittura raggiunse il suo culmine con artisti del calibro del Domenichino, i Carracci (fondatori dell'Accademia degli Incamminati), Domenico Tibaldi, il Guercino, Guido Reni, Elisabetta Sirani, Prospero Fontana, Lavinia Fontana e moltissimi altri, mentre vi operarono anche il Parmigianino e Donato Creti. Le opere di questi artisti si possono ammirare nelle chiese e palazzi cittadini, nonché nella Pinacoteca Nazionale di Bologna. In epoca moderna e contemporanea, Bologna ha dato i natali a Luigi Serra, Giorgio Morandi (a cui è dedicato l'omonimo museo), Mario Bonazzi, Ilario Rossi, Aldo Borgonzoni, Carlo Gajani, Sergio Romiti, Vasco Bendini, Pirro Cuniberti, Sergio Vacchi, Vittorio Mascalchi, Valerio Adami, Pier Paolo Calzolari e Piero Manai, mentre vi operarono e operano artisti quali Giovanni Romagnoli, Germano Sartelli, Concetto Pozzati, Luciano De Vita e molti altri."
Accademia di Belle Arti,"Accademia di Belle Arti, Via delle Belle Arti, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",amenity,university,0.511,"Musei Bologna possiede oltre quaranta musei nei quali, accanto alle collezioni permanenti, sono organizzate mostre temporanee. La Pinacoteca Nazionale di Bologna, nata nel 1802 in seno all'Accademia di Belle Arti, è un museo statale dotato di autonomia gestionale. I musei civici sono gestiti dall'Istituzione Bologna Musei, i più importanti dei quali sono: le Collezioni comunali d'arte, il Museo civico archeologico, il Museo civico medievale, il Museo Morandi, il Museo civico d'arte industriale Davia Bargellini, il Museo del patrimonio industriale di Bologna, il MAMbo (Museo d'arte moderna di Bologna) e il Museo internazionale e biblioteca della musica."
Museo civico medievale,"Museo Civico Medievale, Via Alessandro Manzoni, Marconi, Saragozza-Porto, Bologna, Emilia-Romagna, 40121, Italia",tourism,museum,0.6546986168413892,"La Pinacoteca Nazionale di Bologna, nata nel 1802 in seno all'Accademia di Belle Arti, è un museo statale dotato di autonomia gestionale. I musei civici sono gestiti dall'Istituzione Bologna Musei, i più importanti dei quali sono: le Collezioni comunali d'arte, il Museo civico archeologico, il Museo civico medievale, il Museo Morandi, il Museo civico d'arte industriale Davia Bargellini, il Museo del patrimonio industriale di Bologna, il MAMbo (Museo d'arte moderna di Bologna) e il Museo internazionale e biblioteca della musica. Ad essi si aggiungono i musei religiosi e quelli di fondazioni private come Genus Bononiae - un'istituzione culturale della Fondazione Cassa di Risparmio in Bologna che gestisce tra gli altri il Museo della storia di Bologna presso Palazzo Pepoli e il palazzo delle esposizioni in Palazzo Fava - e il MAST."
Museo Morandi,"Museo Morandi, 36, Via Fondazza, Galvani, Santo Stefano, Bologna, Emilia-Romagna, 40125, Italia",tourism,museum,0.47690363151506787,"La Pinacoteca Nazionale di Bologna, nata nel 1802 in seno all'Accademia di Belle Arti, è un museo statale dotato di autonomia gestionale. I musei civici sono gestiti dall'Istituzione Bologna Musei, i più importanti dei quali sono: le Collezioni comunali d'arte, il Museo civico archeologico, il Museo civico medievale, il Museo Morandi, il Museo civico d'arte industriale Davia Bargellini, il Museo del patrimonio industriale di Bologna, il MAMbo (Museo d'arte moderna di Bologna) e il Museo internazionale e biblioteca della musica. Ad essi si aggiungono i musei religiosi e quelli di fondazioni private come Genus Bononiae - un'istituzione culturale della Fondazione Cassa di Risparmio in Bologna che gestisce tra gli altri il Museo della storia di Bologna presso Palazzo Pepoli e il palazzo delle esposizioni in Palazzo Fava - e il MAST."
Museo civico d'arte industriale,"Museo civico d'arte industriale Davia Bargellini, 44, Strada Maggiore, Galvani, Santo Stefano, Bologna, Emilia-Romagna, 40125, Italia",tourism,museum,0.8175345213990273,"La Pinacoteca Nazionale di Bologna, nata nel 1802 in seno all'Accademia di Belle Arti, è un museo statale dotato di autonomia gestionale. I musei civici sono gestiti dall'Istituzione Bologna Musei, i più importanti dei quali sono: le Collezioni comunali d'arte, il Museo civico archeologico, il Museo civico medievale, il Museo Morandi, il Museo civico d'arte industriale Davia Bargellini, il Museo del patrimonio industriale di Bologna, il MAMbo (Museo d'arte moderna di Bologna) e il Museo internazionale e biblioteca della musica. Ad essi si aggiungono i musei religiosi e quelli di fondazioni private come Genus Bononiae - un'istituzione culturale della Fondazione Cassa di Risparmio in Bologna che gestisce tra gli altri il Museo della storia di Bologna presso Palazzo Pepoli e il palazzo delle esposizioni in Palazzo Fava - e il MAST."
Museo d'arte moderna di,"MAMbo, 14, Via Don Giovanni Minzoni, Marconi, Saragozza-Porto, Bologna, Emilia-Romagna, 40121, Italia",tourism,museum,0.21100000000000002,"La Pinacoteca Nazionale di Bologna, nata nel 1802 in seno all'Accademia di Belle Arti, è un museo statale dotato di autonomia gestionale. I musei civici sono gestiti dall'Istituzione Bologna Musei, i più importanti dei quali sono: le Collezioni comunali d'arte, il Museo civico archeologico, il Museo civico medievale, il Museo Morandi, il Museo civico d'arte industriale Davia Bargellini, il Museo del patrimonio industriale di Bologna, il MAMbo (Museo d'arte moderna di Bologna) e il Museo internazionale e biblioteca della musica. Ad essi si aggiungono i musei religiosi e quelli di fondazioni private come Genus Bononiae - un'istituzione culturale della Fondazione Cassa di Risparmio in Bologna che gestisce tra gli altri il Museo della storia di Bologna presso Palazzo Pepoli e il palazzo delle esposizioni in Palazzo Fava - e il MAST."
Museo internazionale e biblioteca della musica,"Museo internazionale e biblioteca della musica, 34, Strada Maggiore, Galvani, Santo Stefano, Bologna, Emilia-Romagna, 40125, Italia",tourism,museum,0.9602548452552093,"La Pinacoteca Nazionale di Bologna, nata nel 1802 in seno all'Accademia di Belle Arti, è un museo statale dotato di autonomia gestionale. I musei civici sono gestiti dall'Istituzione Bologna Musei, i più importanti dei quali sono: le Collezioni comunali d'arte, il Museo civico archeologico, il Museo civico medievale, il Museo Morandi, il Museo civico d'arte industriale Davia Bargellini, il Museo del patrimonio industriale di Bologna, il MAMbo (Museo d'arte moderna di Bologna) e il Museo internazionale e biblioteca della musica. Ad essi si aggiungono i musei religiosi e quelli di fondazioni private come Genus Bononiae - un'istituzione culturale della Fondazione Cassa di Risparmio in Bologna che gestisce tra gli altri il Museo della storia di Bologna presso Palazzo Pepoli e il palazzo delle esposizioni in Palazzo Fava - e il MAST."
Museo internazionale e biblioteca della musica,"Museo internazionale e biblioteca della musica, 34, Strada Maggiore, Galvani, Santo Stefano, Bologna, Emilia-Romagna, 40125, Italia",tourism,museum,0.9602548452552093,"la difficile e rigida prova di esame su ""un'antifona di canto fermo"" dell'ancora giovane Mozart non fu particolarmente brillante. Esistono due versioni della prova di esame, entrambe conservate al Museo internazionale e biblioteca della musica di Bologna, una delle quali scorretta. Dato che entrambe sono autografate da Mozart, questa è l'evidenza che padre Martini passò una sua rielaborazione del testo di esame ad Amadeus, per favorirne la promozione."
Museo della storia di Bologna,"Museo della Storia di Bologna, Via Castiglione, Galvani, Santo Stefano, Bologna, Emilia-Romagna, 40124, Italia",tourism,museum,0.815871082899258,"I musei civici sono gestiti dall'Istituzione Bologna Musei, i più importanti dei quali sono: le Collezioni comunali d'arte, il Museo civico archeologico, il Museo civico medievale, il Museo Morandi, il Museo civico d'arte industriale Davia Bargellini, il Museo del patrimonio industriale di Bologna, il MAMbo (Museo d'arte moderna di Bologna) e il Museo internazionale e biblioteca della musica. Ad essi si aggiungono i musei religiosi e quelli di fondazioni private come Genus Bononiae - un'istituzione culturale della Fondazione Cassa di Risparmio in Bologna che gestisce tra gli altri il Museo della storia di Bologna presso Palazzo Pepoli e il palazzo delle esposizioni in Palazzo Fava - e il MAST. Manifattura di Arti, Sperimentazione e Tecnologia."
Palazzo Pepoli,"Palazzo, Sparvo, Castiglione dei Pepoli, Unione dell'Appennino Bolognese, Bologna, Emilia-Romagna, 40035, Italia",place,hamlet,0.5700000000000001,"I musei civici sono gestiti dall'Istituzione Bologna Musei, i più importanti dei quali sono: le Collezioni comunali d'arte, il Museo civico archeologico, il Museo civico medievale, il Museo Morandi, il Museo civico d'arte industriale Davia Bargellini, il Museo del patrimonio industriale di Bologna, il MAMbo (Museo d'arte moderna di Bologna) e il Museo internazionale e biblioteca della musica. Ad essi si aggiungono i musei religiosi e quelli di fondazioni private come Genus Bononiae - un'istituzione culturale della Fondazione Cassa di Risparmio in Bologna che gestisce tra gli altri il Museo della storia di Bologna presso Palazzo Pepoli e il palazzo delle esposizioni in Palazzo Fava - e il MAST. Manifattura di Arti, Sperimentazione e Tecnologia."
Palazzo Fava,"Palazzo Fava, Via Alessandro Manzoni, Marconi, Saragozza-Porto, Bologna, Emilia-Romagna, 40121, Italia",tourism,museum,0.5341931629480781,"I musei civici sono gestiti dall'Istituzione Bologna Musei, i più importanti dei quali sono: le Collezioni comunali d'arte, il Museo civico archeologico, il Museo civico medievale, il Museo Morandi, il Museo civico d'arte industriale Davia Bargellini, il Museo del patrimonio industriale di Bologna, il MAMbo (Museo d'arte moderna di Bologna) e il Museo internazionale e biblioteca della musica. Ad essi si aggiungono i musei religiosi e quelli di fondazioni private come Genus Bononiae - un'istituzione culturale della Fondazione Cassa di Risparmio in Bologna che gestisce tra gli altri il Museo della storia di Bologna presso Palazzo Pepoli e il palazzo delle esposizioni in Palazzo Fava - e il MAST. Manifattura di Arti, Sperimentazione e Tecnologia."
Museo di Palazzo Poggi,"Museo di Palazzo Poggi, 33, Via Anteo Zamboni, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",tourism,museum,0.511,"Anche l'Università ha propri musei, spesso legati ai singoli dipartimenti, tutti riuniti nel Sistema Museale d'Ateneo. Il principale dei musei universitari è il Museo di Palazzo Poggi che comprende numerose collezioni di storia naturale, anatomia e ostetricia, fisica e chimica, architettura militare, geografia e nautica, arte orientale. Gli altri musei cittadini sono:  Media Stampa Le principali redazioni dei quotidiani presenti a Bologna sono:"
Amico Aspertini,"Via Amico Aspertini, Due Madonne, Savena, Croce del Biacco, Bologna, Emilia-Romagna, 40139, Italia",highway,residential,0.41000000000000003,"I toscani Cimabue e Giotto hanno inoltre lasciato poche ma importanti testimonianze in città. Durante il Rinascimento, specialmente sotto la signoria dei Bentivoglio, Bologna fu patria dei pittori Amico Aspertini e Francesco Francia, mentre vi operarono anche i ferraresi Francesco del Cossa e Lorenzo Costa. Ma è fra la seconda metà del Cinquecento e l'inizio del Settecento (ovvero dal Manierismo al Barocco) che la scuola bolognese di pittura raggiunse il suo culmine con artisti del calibro del Domenichino, i Carracci (fondatori dell'Accademia degli Incamminati), Domenico Tibaldi, il Guercino, Guido Reni, Elisabetta Sirani, Prospero Fontana, Lavinia Fontana e moltissimi altri, mentre vi operarono anche il Parmigianino e Donato Creti."
Pierpaolo,"Piazza Pierpaolo Pasolini, Marconi, Saragozza-Porto, Bologna, Emilia-Romagna, Italia",highway,pedestrian,0.31,"In epoca moderna e contemporanea, Bologna ha dato i natali a Luigi Serra, Giorgio Morandi (a cui è dedicato l'omonimo museo), Mario Bonazzi, Ilario Rossi, Aldo Borgonzoni, Carlo Gajani, Sergio Romiti, Vasco Bendini, Pirro Cuniberti, Sergio Vacchi, Vittorio Mascalchi, Valerio Adami, Pier Paolo Calzolari e Piero Manai, mentre vi operarono e operano artisti quali Giovanni Romagnoli, Germano Sartelli, Concetto Pozzati, Luciano De Vita e molti altri. In ambito scultoreo, operarono a Bologna artisti come Arnolfo di Cambio, Nicola Pisano, Pierpaolo dalle Masegne, Niccolò dell'Arca, Jacopo della Quercia, Michelangelo, Giambologna, Alfonso Lombardi, Properzia de' Rossi e, più recentemente, Umberto Mastroianni, Quinto Ghermandi, Roberto Tirelli, Mario Ceroli, Nicola Zamboni e Luigi Mainolfi. Dal 1974 si tiene presso la Fiera di Bologna annualmente nel mese di gennaio Arte Fiera, una fiera d'arte moderna e contemporanea."
Properzia de' Rossi,"Via Properzia De' Rossi, San Donato-San Vitale, Róveri, Bologna, Emilia-Romagna, 40068, Italia",highway,residential,0.51,"In epoca moderna e contemporanea, Bologna ha dato i natali a Luigi Serra, Giorgio Morandi (a cui è dedicato l'omonimo museo), Mario Bonazzi, Ilario Rossi, Aldo Borgonzoni, Carlo Gajani, Sergio Romiti, Vasco Bendini, Pirro Cuniberti, Sergio Vacchi, Vittorio Mascalchi, Valerio Adami, Pier Paolo Calzolari e Piero Manai, mentre vi operarono e operano artisti quali Giovanni Romagnoli, Germano Sartelli, Concetto Pozzati, Luciano De Vita e molti altri. In ambito scultoreo, operarono a Bologna artisti come Arnolfo di Cambio, Nicola Pisano, Pierpaolo dalle Masegne, Niccolò dell'Arca, Jacopo della Quercia, Michelangelo, Giambologna, Alfonso Lombardi, Properzia de' Rossi e, più recentemente, Umberto Mastroianni, Quinto Ghermandi, Roberto Tirelli, Mario Ceroli, Nicola Zamboni e Luigi Mainolfi. Dal 1974 si tiene presso la Fiera di Bologna annualmente nel mese di gennaio Arte Fiera, una fiera d'arte moderna e contemporanea."
Fiera di Bologna,"Fiera di Bologna, Via Tazio Nuvolari, San Donato, San Donato-San Vitale, Dozza, Bologna, Emilia-Romagna, 14007, Italia",amenity,exhibition_centre,0.7068347429646152,"In ambito scultoreo, operarono a Bologna artisti come Arnolfo di Cambio, Nicola Pisano, Pierpaolo dalle Masegne, Niccolò dell'Arca, Jacopo della Quercia, Michelangelo, Giambologna, Alfonso Lombardi, Properzia de' Rossi e, più recentemente, Umberto Mastroianni, Quinto Ghermandi, Roberto Tirelli, Mario Ceroli, Nicola Zamboni e Luigi Mainolfi. Dal 1974 si tiene presso la Fiera di Bologna annualmente nel mese di gennaio Arte Fiera, una fiera d'arte moderna e contemporanea.  Dal 1977 al 1982 si è svolta annualmente la Settimana Internazionale della Performance curata da Renato Barilli, Francesca Alinovi e Roberto Daolio, un evento di alto valore culturale, coinvolgendo lo spazio pubblico della città."
Fiera di Bologna,"Fiera di Bologna, Via Tazio Nuvolari, San Donato, San Donato-San Vitale, Dozza, Bologna, Emilia-Romagna, 14007, Italia",amenity,exhibition_centre,0.7068347429646152," Sui colli bolognesi vi sono numerose aziende vinicole che producono varie tipologie di vino tipiche, fra cui il Pignoletto DOCG.  Eventi Oltre alle numerose fiere di respiro internazionale nell'area della Fiera di Bologna, la città ospita frequentemente importanti eventi, festival e rassegne. Nel 1911 si tenne a Bologna il IV Congresso internazionale di filosofia;"
Fiera di Bologna,"Fiera di Bologna, Via Tazio Nuvolari, San Donato, San Donato-San Vitale, Dozza, Bologna, Emilia-Romagna, 14007, Italia",amenity,exhibition_centre,0.7068347429646152,"In un'area destinata allo sviluppo della città, fra via Stalingrado e il quartiere San Donato, nel 1967 l'amministrazione comunale commissionò al noto architetto giapponese Kenzō Tange la progettazione del Centro direzionale nell'area della fiera, la cui costruzione iniziò nel 1975. Nacque così il Fiera District, destinato a diventare la sede della Regione Emilia-Romagna, del Palazzo degli Affari, della Fiera di Bologna e di altre importanti istituzioni economiche. Al centro del Fiera District fu progettata una zona pedonale, piazza della Costituzione, la cui costruzione fu affidata a Isamu Noguchi."
Fiera di Bologna,"Fiera di Bologna, Via Tazio Nuvolari, San Donato, San Donato-San Vitale, Dozza, Bologna, Emilia-Romagna, 14007, Italia",amenity,exhibition_centre,0.7068347429646152," Commercio L'area di Bologna è un polo commerciale di primaria importanza (con il Centergross nell'area metropolitana, che per un lungo periodo è stato dalla fondazione nel 1977 la più grande cittadella commerciale all'ingrosso d'Europa, e l'Interporto). È un importante centro fieristico che con la Fiera di Bologna ospita numerose fiere di caratura internazionale (Arte Fiera, Saie, EIMA, Cersaie, Cosmoprof, Sana, Fiera del Libro per Ragazzi, Music Italy Show, ecc.). In Italia, BolognaFiere è per fatturato il secondo grande nucleo fieristico dopo Milano."
Museo Internazionale e Biblioteca della Musica,"Museo internazionale e biblioteca della musica, 34, Strada Maggiore, Galvani, Santo Stefano, Bologna, Emilia-Romagna, 40125, Italia",tourism,museum,0.9602548452552093," Musica Nel 2006 Bologna ha ottenuto il riconoscimento UNESCO di ""città creativa per la musica"".  Musica classica A Bologna sono presenti il Museo Internazionale e Biblioteca della Musica, il Conservatorio Giovanni Battista Martini, l'Accademia Filarmonica di Bologna e il Teatro Comunale di Bologna, sede dell'autorevole Orchestra della Fondazione Teatro Comunale di Bologna, attiva dal dopoguerra. Dal 1905 è attiva la casa musicale Bongiovanni, una delle più importanti nel campo dell'editoria e della discografia di musica classica."
Teatro Comunale di,"Teatro Comunale, Piazza Giuseppe Verdi, Irnerio, Santo Stefano, Bologna, Emilia-Romagna, 40126, Italia",amenity,theatre,0.6623442792274319," Musica Nel 2006 Bologna ha ottenuto il riconoscimento UNESCO di ""città creativa per la musica"".  Musica classica A Bologna sono presenti il Museo Internazionale e Biblioteca della Musica, il Conservatorio Giovanni Battista Martini, l'Accademia Filarmonica di Bologna e il Teatro Comunale di Bologna, sede dell'autorevole Orchestra della Fondazione Teatro Comunale di Bologna, attiva dal dopoguerra. Dal 1905 è attiva la casa musicale Bongiovanni, una delle più importanti nel campo dell'editoria e della discografia di musica classica."
